ts_utc,site_id,endpoint_id,url,level,message,source,line,column,exception_rule_id
2026-04-01T14:37:16+00:00,1,1,https://416-flowers.com,log,✅ Session ID (from API): 1775054228,https://browser.sentry-cdn.com/7.120.4/bundle.tracing.replay.min.js,1,7774,
2026-04-01T14:37:16+00:00,1,1,https://416-flowers.com,error,Failed to load resource: the server responded with a status of 404 (Not Found),https://www.416-flowers.com/service-worker.js,0,0,
2026-04-01T14:37:16+00:00,1,1,https://416-flowers.com,pageerror,Logger is not defined,,,,
2026-04-01T14:37:16+00:00,1,1,https://416-flowers.com,requestfailed,fetch failed: net::ERR_ABORTED,https://analytics.google.com/g/collect?v=2&tid=G-735DRYTNEQ&gtm=45je63u0v872526470za200zd872526470&_p=1775054228535&_gaz=1&gcd=13l3l3l3l1l1&npa=0&dma=0&cid=2140891282.1775054229&ecid=1844354992&ul=en-gb&sr=1280x720&ir=1&uaa=x86&uab=64&uafvl=Not%253AA-Brand%3B99.0.0.0%7CHeadlessChrome%3B145.0.7632.6%7CChromium%3B145.0.7632.6&uamb=0&uam=&uap=Windows&uapv=19.0.0&uaw=0&are=1&frm=0&pscdl=noapi&ec_mode=a&_eu=EAAAAGA&gaf=2&_s=1&tag_exp=0~115938466~115938468~116991817~117266400&sid=1775054228&sct=1&seg=0&dl=https%3A%2F%2Fwww.416-flowers.com%2F&dt=416%20Flowers%20%7C%20Same%20day%20Flower%20Delivery%20Toronto%20%7C%20Funeral%20Flowers&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&ep.debug_mode=true&tfd=9116,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,log,3 H1 element(s) converted to DIV on homepage,https://www.lejardin.com/,11679,12,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,warning,yui: NOT loaded: squarespace-cldr_resource_pack,https://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js,7,25309,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,warning,yui: NOT loaded: squarespace-common_vendors_stable,https://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js,7,25309,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,warning,yui: NOT loaded: squarespace-common_vendors,https://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js,7,25309,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,warning,yui: NOT loaded: squarespace-user_account_core,https://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js,7,25309,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,warning,yui: NOT loaded: squarespace-performance,https://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-fbd854d40b0804b7-min.en-US.js,7,25309,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,error,Failed to load resource: the server responded with a status of 401 (),https://www.lejardin.com/api/1/website-component-definitions,0,0,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,log,[Sentry][captureException] AxiosError: Request failed with status code 401,https://assets.squarespace.com/universal/scripts-compressed/common-6cf9917196333305-min.en-US.js,63,137393,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,pageerror,jQuery is not defined,,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,pageerror,Cannot read properties of null (reading 'appendChild'),,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,pageerror,jQuery is not defined,,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,requestfailed,fetch failed: net::ERR_ABORTED,https://www.google.com/ccm/collect?frm=0&en=page_view&dl=https%3A%2F%2Fwww.lejardin.com%2F&scrsrc=www.googletagmanager.com&rnd=832803318.1775054240&dt=Ch%C3%A2teau%20Le%20Jardin%3A%20The%20GTA%20%26%20Vaughan%27s%20Top%20Event%20Venue&auid=590508550.1775054240&navt=n&npa=0&gtm=45be63u0v893173992za200zd893173992xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991817~118131809&apve=1&apvf=f&apvc=1&tids=AW-852135223&tid=AW-852135223&tft=1775054240353&tfd=976,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,requestfailed,fetch failed: net::ERR_ABORTED,https://www.google.com/ccm/collect?frm=0&ae=g&dl=https%3A%2F%2Fwww.lejardin.com%2F&scrsrc=www.googletagmanager.com&rnd=832803318.1775054240&dt=Ch%C3%A2teau%20Le%20Jardin%3A%20The%20GTA%20%26%20Vaughan%27s%20Top%20Event%20Venue&auid=590508550.1775054240&navt=n&npa=0&_tu=CA&gtm=45be63u0v893173992z878468694za200zd893173992xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991817~118131809&apve=1&apvf=f&apvc=0&tids=AW-852135223&tid=AW-852135223&tft=1775054240385&tfd=1007,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,requestfailed,fetch failed: net::ERR_ABORTED,https://www.google.com/ccm/collect?frm=0&ae=g&en=page_view&dl=https%3A%2F%2Fwww.lejardin.com%2F&scrsrc=www.googletagmanager.com&rnd=832803318.1775054240&dt=Ch%C3%A2teau%20Le%20Jardin%3A%20The%20GTA%20%26%20Vaughan%27s%20Top%20Event%20Venue&auid=590508550.1775054240&navt=n&npa=0&ep.ads_data_redaction=0&gtm=45He63u0v78468694za200zd78468694xea&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115616986~115938466~115938468~116991817~117384406&apve=1&apvf=f&apvc=0&tft=1775054240380&tfd=1002,,,
2026-04-01T14:37:24+00:00,3,3,https://lejardin.com,requestfailed,fetch failed: net::ERR_ABORTED,https://www.google.com/ccm/collect?frm=0&en=page_view&dl=https%3A%2F%2Fwww.lejardin.com%2F&scrsrc=www.googletagmanager.com&rnd=832803318.1775054240&dt=Ch%C3%A2teau%20Le%20Jardin%3A%20The%20GTA%20%26%20Vaughan%27s%20Top%20Event%20Venue&auid=590508550.1775054240&navt=n&npa=0&gtm=45be63u0v893173992z878468694za200zd893173992xec&gcd=13l3l3l3l1l1&dma=0&tag_exp=0~115938466~115938468~116991817~118131809&apve=1&apvf=f&apvc=0&tids=AW-852135223&tid=AW-852135223&tft=1775054240385&tfd=1007,,,
